row_idx,model,technique,video,crime_type,judge,H1,H2,H3,H4,H5,H6,reasoning
59,Claude,Chain-of-Thought,Abuse039_x264,Abuse,GPT,1,1,0,0,1,1,"The model invents a booking-room use-of-force scenario with timestamps, officers, restraints, takedown, and abuse classification that are not present in the ground truth, which only shows a routine scanning/search interaction among two women and one man."
61,Claude,Chain-of-Thought,Burglary004_x264,Burglary,GPT,1,0,0,0,1,1,"The model correctly identifies an ATM burglary but fabricates setting details and objects such as signage, store type, straps/chains, register/merchandise, and suggests a possible fourth suspect not supported by the ground truth."
60,Claude,Chain-of-Thought,Burglary003_x264,Burglary,Gemini,1,0,0,1,1,0,"The model fabricates scene details like a ribbed ceiling and wooden boards (H1), invents a flashlight (H5), and minimizes severity by misidentifying the aggressive approach with a stick as merely gesturing with a flashlight (H4)."
61,Claude,Chain-of-Thought,Burglary004_x264,Burglary,Gemini,1,0,0,0,1,0,"The model invents setting details such as a nighttime liquor/convenience store with illuminated signage and an on-screen label, as well as objects like straps/chains, merchandise, and a cash register not present in the ground truth."
63,Claude,Chain-of-Thought,Burglary002_x264,Burglary,GPT,1,1,1,0,1,0,"The model invents a garage/workshop, vehicles, workbench, rummaging and possible bag, misclassifies the refrigerator theft as burglary, and misses the actual refrigerator-focused taking event."
62,Claude,Chain-of-Thought,Burglary001_x264,Burglary,Gemini,1,0,0,0,1,0,"The model fabricates specific scene details like the date, camera channel, and a collapsed canopy (H1), as well as objects like merchandise and attributes like hooded individuals (H5) that are not mentioned in the ground truth."
63,Claude,Chain-of-Thought,Burglary002_x264,Burglary,Gemini,1,1,1,0,1,0,"The model completely fabricates the scene as a garage with vehicles and workbenches, missing the actual event of a man taking an item from a refrigerator."
62,Claude,Chain-of-Thought,Burglary001_x264,Burglary,GPT,1,0,0,0,1,0,"The model correctly identifies a ram-raid burglary but fabricates scene/object details such as glass storefront, merchandise, timestamps, collapsed canopy/awning, and multi-hour CCTV batch context not present in the ground truth."
60,Claude,Chain-of-Thought,Burglary003_x264,Burglary,GPT,1,1,0,1,1,0,"The model invents storage/lighting/flashlight details, classifies the event as burglary rather than the observed taking of boxes, and minimizes the stick threat by claiming no visible weapons, but it does not add extra actors."
64,Claude,Chain-of-Thought,Burglary007_x264,Burglary,Gemini,1,0,1,0,1,0,"The model fabricates setting details (shelving with bottles) and objects (shopping cart, merchandise), and completely misses the primary crime of prying the door and dragging away a cash machine with a rope, instead inventing a ram-raid for merchandise."
64,Claude,Chain-of-Thought,Burglary007_x264,Burglary,GPT,1,0,1,0,1,1,"The model invents details such as ramming, merchandise, shopping cart, shelving, pedestrians/crouched figures, and misses the primary cash-machine theft by rope and truck."
66,Claude,Chain-of-Thought,Burglary011_x264,Burglary,GPT,1,0,0,0,1,0,"The model correctly identifies a ram-raid/burglary-like incident but fabricates unsupported office setting details, desks, CCTV watermark, debris types, and vehicle/object specifics not stated in the ground truth."
66,Claude,Chain-of-Thought,Burglary011_x264,Burglary,Gemini,1,0,0,0,1,0,"The model fabricates an office setting with desks and reception counters (H1), and invents entities like ceiling tiles, drywall, and papers (H5) not present in the ground truth."
65,Claude,Chain-of-Thought,Burglary012_x264,Burglary,Gemini,1,0,0,1,1,0,"The model fabricates setting details (shelving, glass counter) and objects (bicycle, pry-bar, papers), and minimizes the severity of the crime by explicitly denying the presence of firearms, which are the actual stolen items."
68,Claude,Chain-of-Thought,Burglary008_x264,Burglary,GPT,1,1,1,0,1,1,"The model invents multiple settings, weapons, victims, and actors, misclassifies the incident as an armed robbery, and omits the actual rope-and-car theft of an iron box."
65,Claude,Chain-of-Thought,Burglary012_x264,Burglary,GPT,1,0,0,1,1,0,"The model correctly frames the event as burglary/theft but fabricates many scene/object details, denies the presence of guns by calling them pry tools, and thereby minimizes the firearm-related seriousness."
67,Claude,Chain-of-Thought,Burglary009_x264,Burglary,GPT,1,0,0,0,1,0,"The model correctly identifies a burglary but invents unsupported scene/object details such as nighttime, a pry tool, shopping cart/container, and register-specific activity while not adding clear phantom actors."
68,Claude,Chain-of-Thought,Burglary008_x264,Burglary,Gemini,1,1,1,0,1,1,"The model completely hallucinates an armed robbery involving a firearm, victims, and multiple fabricated scenes, entirely missing the actual theft of an iron box using a car and rope."
67,Claude,Chain-of-Thought,Burglary009_x264,Burglary,Gemini,0,0,0,0,1,0,"The model fabricates objects such as a 'pry-bar-like pole' and a 'shopping cart' that are not present in the ground truth, which instead describes a rope and a safe."
69,Claude,Chain-of-Thought,Burglary005_x264,Burglary,GPT,1,0,0,0,1,0,"The model correctly identifies burglary and the TV theft, but fabricates scene details such as porch/brick/lawn/driveway and adds unsupported objects/events like packages and multiple item retrievals."
69,Claude,Chain-of-Thought,Burglary005_x264,Burglary,Gemini,1,0,0,0,1,0,"The model invents specific scene details like a brick exterior and gravel bed (H1) and introduces fabricated objects like stolen packages (H5), while correctly identifying the burglary."
70,Claude,Chain-of-Thought,Burglary015_x264,Burglary,GPT,1,1,0,0,1,1,"The model invents detailed store features, an employee, coordinated looting behavior, and a theft classification not supported by the ground truth, which only describes people entering, browsing shelves, and leaving."
71,Claude,Chain-of-Thought,Burglary006_x264,Burglary,GPT,1,0,0,0,1,0,"The model correctly identifies a burglary/theft-like incident but fabricates detailed setting elements and objects such as a bar, POS/register, monitors, boxes, bottles, timestamps, and hooded concealment not present in the ground truth."
71,Claude,Chain-of-Thought,Burglary006_x264,Burglary,Gemini,1,0,0,0,1,0,"The model fabricates specific setting details (a bar, timestamps) and objects (POS terminal, monitors, bottles) that are not mentioned in the ground truth."
70,Claude,Chain-of-Thought,Burglary015_x264,Burglary,Gemini,1,0,0,0,1,1,"The model fabricates specific scene details like Gatorade branding and timestamps (H1), and invents an employee not mentioned in the ground truth (H5, H6)."
72,Claude,Chain-of-Thought,Burglary013_x264,Burglary,GPT,1,0,0,0,1,0,"The model correctly identifies an ATM burglary but fabricates scene/details such as dim after-hours CCTV conditions, abandoned tools/debris/right-ATM targeting and other object details not supported by the ground truth."
73,Claude,Chain-of-Thought,Burglary014_x264,Burglary,GPT,1,0,0,0,1,1,"The model correctly frames the event as burglary/theft but fabricates scene details, tools/debris/objects, and a nonexistent assault victim and related actors."
74,Claude,Chain-of-Thought,Burglary010_x264,Burglary,GPT,1,0,0,0,1,0,"The model invents an indoor vestibule setting and extra details like tiled floors, brick walls, signage, gates, bags, and pry bars, but it still identifies the ATM attack/burglary and explosion without minimizing it or adding clear extra actors."
74,Claude,Chain-of-Thought,Burglary010_x264,Burglary,Gemini,1,0,0,0,1,0,"The model fabricates an indoor vestibule setting with specific architectural details and signage, and invents objects like sledgehammers and bags not mentioned in the ground truth."
75,Claude,Chain-of-Thought,Abuse042_x264,Abuse,GPT,1,1,1,1,1,1,"The model fabricates extensive scene details, extra people/objects and activities, classifies the incident as normal caregiving, and misses/minimizes the abusive pushing and rough handling of the baby described in the ground truth."
73,Claude,Chain-of-Thought,Burglary014_x264,Burglary,Gemini,1,0,0,0,1,1,"The model correctly identifies the crime as burglary but completely hallucinates the method (cutting tools instead of a car ramming), fabricates scene details and objects (disabled parking sign, glass debris), and invents a violent group assault on a phantom victim."
72,Claude,Chain-of-Thought,Burglary013_x264,Burglary,Gemini,1,0,0,0,1,0,"The model fabricates setting details and objects such as debris, internal wiring, and a pry bar, while incorrectly describing two suspects in dark clothing instead of three in blue coats and missing the use of a rope to drag the safe."
77,Claude,Chain-of-Thought,Burglary017_x264,Burglary,GPT,1,0,0,0,1,1,"The output invents a hotel/reception CCTV setting with timestamps and adds possible secondary lookout figures not supported by the ground truth, but it still identifies the core theft/burglary behavior."
76,Claude,Chain-of-Thought,Burglary018_x264,Burglary,GPT,1,0,0,0,1,0,The model correctly identifies an attempted burglary/break-in but adds unsupported scene details like nighttime CCTV/timestamps/paved entryway and invents a face covering or mask not present in the ground truth.
77,Claude,Chain-of-Thought,Burglary017_x264,Burglary,Gemini,1,0,0,0,1,1,"The model invents specific setting details like a timestamp and hotel reception (H1), and hallucinates additional people acting as lookouts (H5, H6) not mentioned in the ground truth."
78,Claude,Chain-of-Thought,Burglary021_x264,Burglary,GPT,1,0,0,1,1,0,"The output invents scene details, vehicle branding, timestamps, and a second motorcycle, while omitting the truck ramming the store door and entry into the store, thereby minimizing the severity, but it still identifies the event as theft/stealing."
76,Claude,Chain-of-Thought,Burglary018_x264,Burglary,Gemini,1,0,0,0,0,0,"The model invents setting details such as specific timestamps, nighttime grayscale CCTV, and paved ground that are not present in the ground truth."
78,Claude,Chain-of-Thought,Burglary021_x264,Burglary,Gemini,1,0,1,1,1,0,"The model misses the ram-raid on the store door and the second perpetrator, minimizing the crime's severity, while fabricating setting details, specific vehicle branding, and a second motorcycle."
75,Claude,Chain-of-Thought,Abuse042_x264,Abuse,Gemini,1,0,1,1,1,0,"The model completely misses the woman pushing the baby hard, incorrectly classifies the video as normal while denying any aggression, and invents scene details like a dark tiled floor and entities such as another adult and a phone."
79,Claude,Chain-of-Thought,Burglary019_x264,Burglary,GPT,1,1,0,0,1,1,"The model fabricates a McDonald's/drive-thru setting, timestamps, POS details, and a likely getaway sports car/accomplice, and misclassifies the incident as robbery rather than the attempted drawer theft/burglary described."
